age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
47,Unmarried,12,163000,$75+,81.30000000000001,Luxury,Post-undergraduate degree,8,0,2,5,m,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
50,Unmarried,28,41000,$25 - $49,21.200000000000003,Standard,Some college,0,0,1,1,f,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1
33,Unmarried,2,44000,$25 - $49,22.400000000000002,Standard,College degree,8,0,2,2,m,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1
33,Married,7,72000,$50 - $74,36.1,Luxury,Did not complete high school,14,0,2,4,f,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
35,Married,10,64000,$50 - $74,31.5,Luxury,College degree,9,0,2,3,m,5,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
38,Married,4,69000,$50 - $74,33.6,Luxury,College degree,14,0,2,3,f,4,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1
32,Married,11,48000,$25 - $49,23.3,Standard,College degree,0,0,1,2,m,3,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
35,Married,16,28000,$25 - $49,14.4,Economy,Some college,8,0,2,1,m,3,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1
61,Unmarried,19,9000,Under $25,4.6000000000000005,Economy,High school degree,0,1,1,3,m,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
56,Married,21,298000,$75+,79.5,Luxury,High school degree,37,0,3,5,m,3,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
54,Married,17,32000,$25 - $49,16.2,Standard,High school degree,10,0,2,4,m,3,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
47,Unmarried,13,57000,$50 - $74,28.700000000000003,Standard,High school degree,8,0,2,2,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
63,Unmarried,2,55000,$50 - $74,27,Standard,High school degree,21,0,3,3,f,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1
39,Married,0,144000,$75+,71.8,Luxury,Post-undergraduate degree,6,0,2,3,f,5,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
51,Married,31,48000,$25 - $49,24.400000000000002,Standard,Did not complete high school,17,0,3,3,f,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
32,Married,13,66000,$50 - $74,31.5,Luxury,College degree,8,0,2,2,f,6,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1
45,Unmarried,7,321000,$75+,70,Luxury,Post-undergraduate degree,14,0,2,3,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
36,Married,17,20000,Under $25,9.8,Economy,College degree,4,0,1,3,f,2,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0
62,Unmarried,2,223000,$75+,79.6,Luxury,Did not complete high school,38,0,3,1,m,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
64,Married,8,343000,$75+,75,Luxury,Some college,38,0,3,4,f,2,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1
42,Married,5,61000,$50 - $74,31.200000000000003,Luxury,High school degree,9,0,2,1,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
31,Married,1,49000,$25 - $49,24.6,Standard,Did not complete high school,13,0,2,3,f,3,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
24,Unmarried,1,16000,Under $25,7.800000000000001,Economy,College degree,0,0,1,2,m,4,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
38,Unmarried,6,92000,$75+,44.6,Luxury,Some college,9,0,2,3,m,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1
45,Married,23,52000,$50 - $74,26.900000000000002,Standard,Some college,1,0,1,1,m,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0
24,Unmarried,5,21000,Under $25,10.200000000000001,Economy,Some college,2,0,1,3,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
42,Unmarried,12,30000,$25 - $49,14.5,Economy,Did not complete high school,8,0,2,2,f,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
42,Unmarried,8,19000,Under $25,9.4,Economy,High school degree,6,0,2,1,f,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
29,Married,8,19000,Under $25,9.600000000000001,Economy,Some college,2,0,1,3,f,2,1,1,1,0,NA,0,0,1,1,1,0,1,0,1,1
41,Married,14,32000,$25 - $49,15.700000000000001,Standard,Did not complete high school,17,0,3,5,m,5,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
55,Married,27,162000,$75+,81.5,Luxury,College degree,21,0,3,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
60,Unmarried,38,120000,$75+,59.5,Luxury,College degree,13,0,2,3,f,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1
37,Married,15,63000,$50 - $74,31.400000000000002,Luxury,Some college,13,0,2,3,f,2,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1
26,Unmarried,4,87000,$75+,44,Luxury,Post-undergraduate degree,0,0,1,1,m,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
53,Unmarried,27,59000,$50 - $74,30.200000000000003,Luxury,High school degree,19,0,3,5,f,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
45,Married,0,41000,$25 - $49,19.8,Standard,High school degree,5,0,2,3,f,3,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1
46,Married,18,112000,$75+,55.800000000000004,Luxury,Did not complete high school,29,0,3,4,f,4,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
49,Unmarried,22,96000,$75+,47.6,Luxury,College degree,8,0,2,4,m,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1
38,Unmarried,17,42000,$25 - $49,20.900000000000002,Standard,Some college,4,0,1,2,m,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
27,Unmarried,8,33000,$25 - $49,16.7,Standard,High school degree,2,0,1,2,m,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
47,Unmarried,25,62000,$50 - $74,31.6,Luxury,Post-undergraduate degree,9,0,2,3,m,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1
48,Unmarried,6,144000,$75+,72.60000000000001,Luxury,High school degree,15,0,3,5,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
43,Unmarried,22,292000,$75+,80.1,Luxury,Post-undergraduate degree,11,0,2,3,f,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
45,Married,22,95000,$75+,48.400000000000006,Luxury,Did not complete high school,24,0,3,5,m,5,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
31,Unmarried,6,50000,$50 - $74,25,Standard,Some college,1,0,1,3,f,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1
38,Married,14,86000,$75+,43.900000000000006,Luxury,High school degree,8,0,2,5,m,2,0,1,0,0,NA,0,0,1,1,1,0,1,0,0,1
33,Unmarried,14,25000,$25 - $49,12.3,Economy,Did not complete high school,1,0,1,3,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
48,Married,1,62000,$50 - $74,30.6,Luxury,Did not complete high school,20,0,3,4,m,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
41,Married,11,168000,$75+,83.80000000000001,Luxury,Some college,20,0,3,4,f,3,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
60,Married,33,99000,$75+,48.900000000000006,Luxury,Some college,14,0,2,3,m,2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
42,Unmarried,3,56000,$50 - $74,28.700000000000003,Standard,High school degree,13,0,2,3,f,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1
37,Married,0,22000,Under $25,10.8,Economy,High school degree,5,0,2,3,m,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
25,Married,2,40000,$25 - $49,20.1,Standard,Some college,3,0,1,1,m,3,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1
24,Unmarried,0,15000,Under $25,7.5,Economy,Did not complete high school,0,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
22,Unmarried,2,19000,Under $25,9.4,Economy,Did not complete high school,1,0,1,1,m,3,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0
51,Unmarried,31,69000,$50 - $74,34.300000000000004,Luxury,High school degree,12,0,2,4,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
38,Married,1,19000,Under $25,9.5,Economy,College degree,6,0,2,3,f,4,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1
49,Married,17,24000,Under $25,11.600000000000001,Economy,High school degree,8,0,2,5,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
31,Married,12,39000,$25 - $49,19.200000000000003,Standard,Did not complete high school,11,0,2,4,m,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
31,Unmarried,12,35000,$25 - $49,17.6,Standard,College degree,8,0,2,2,f,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0
37,Unmarried,18,41000,$25 - $49,20.900000000000002,Standard,Some college,12,0,2,2,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
58,Married,17,21000,Under $25,10.3,Economy,High school degree,10,1,2,3,m,4,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
28,Married,9,42000,$25 - $49,21.200000000000003,Standard,High school degree,7,0,2,2,f,5,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
42,Unmarried,11,60000,$50 - $74,30.1,Luxury,High school degree,18,0,3,5,f,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1
24,Unmarried,4,21000,Under $25,10.9,Economy,Did not complete high school,4,0,1,3,m,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1
30,Married,2,21000,Under $25,10.600000000000001,Economy,Did not complete high school,2,0,1,1,m,6,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1
37,Married,5,28000,$25 - $49,13.8,Economy,College degree,13,0,2,3,f,5,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
56,Married,20,361000,$75+,77.2,Luxury,College degree,29,0,3,5,m,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
44,Unmarried,15,174000,$75+,88.2,Luxury,High school degree,23,0,3,3,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1
32,Married,4,39000,$25 - $49,19.200000000000003,Standard,Some college,3,0,1,2,f,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
54,Married,23,125000,$75+,62.5,Luxury,Did not complete high school,34,0,3,4,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
38,Unmarried,0,51000,$50 - $74,25.8,Standard,Some college,4,0,1,1,f,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
49,Unmarried,19,26000,$25 - $49,13.100000000000001,Economy,Post-undergraduate degree,1,0,1,3,f,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
38,Unmarried,12,39000,$25 - $49,19.5,Standard,High school degree,8,0,2,5,f,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1
31,Married,5,26000,$25 - $49,13.100000000000001,Economy,Did not complete high school,12,0,2,5,f,5,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,Unmarried,0,39000,$25 - $49,19.700000000000003,Standard,Some college,0,0,1,1,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
53,Married,12,44000,$25 - $49,22.8,Standard,Did not complete high school,10,0,2,5,m,4,0,0,0,0,NA,0,0,1,1,1,0,0,0,1,1
46,Married,10,332000,$75+,69.3,Luxury,Some college,23,0,3,5,m,4,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
33,Unmarried,2,47000,$25 - $49,23.1,Standard,High school degree,9,0,2,2,m,4,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
69,Unmarried,0,65000,$50 - $74,32.4,Luxury,High school degree,42,1,3,4,f,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
55,Unmarried,29,142000,$75+,72,Luxury,Did not complete high school,27,0,3,5,f,1,0,0,0,1,NA,0,0,1,1,1,0,0,0,0,1
51,Married,14,34000,$25 - $49,17,Standard,Did not complete high school,6,0,2,4,f,4,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
50,Unmarried,2,143000,$75+,72.10000000000001,Luxury,High school degree,19,0,3,4,m,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
44,Unmarried,25,21000,Under $25,10.100000000000001,Economy,Some college,2,0,1,2,f,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
26,Unmarried,1,28000,$25 - $49,14,Economy,High school degree,4,0,1,3,m,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
47,Unmarried,24,70000,$50 - $74,34.5,Luxury,Some college,25,0,3,3,m,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
38,Unmarried,12,59000,$50 - $74,30.1,Luxury,Some college,4,0,1,2,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
39,Unmarried,6,56000,$50 - $74,27.6,Standard,College degree,3,0,1,1,m,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
30,Unmarried,9,26000,$25 - $49,12.9,Economy,High school degree,3,0,1,3,m,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
33,Married,13,69000,$50 - $74,34.5,Luxury,College degree,10,0,2,5,f,7,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1
32,Unmarried,4,22000,Under $25,10.8,Economy,College degree,1,0,1,3,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
46,Married,21,65000,$50 - $74,32.300000000000004,Luxury,College degree,8,0,2,2,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
62,Unmarried,3,135000,$75+,68.2,Luxury,Some college,26,0,3,5,m,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
37,Married,10,44000,$25 - $49,21.700000000000003,Standard,College degree,9,0,2,4,m,7,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
50,Married,27,97000,$75+,48.400000000000006,Luxury,High school degree,16,0,3,2,m,2,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
28,Married,3,43000,$25 - $49,21.700000000000003,Standard,College degree,3,0,1,2,m,4,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
24,Unmarried,4,48000,$25 - $49,24.5,Standard,High school degree,4,0,1,5,f,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
47,Unmarried,10,192000,$75+,95.80000000000001,Luxury,High school degree,27,0,3,3,m,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
44,Unmarried,15,101000,$75+,51.5,Luxury,High school degree,17,0,3,4,m,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
20,Unmarried,0,14000,Under $25,6.9,Economy,Some college,0,0,1,3,m,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
25,Unmarried,4,27000,$25 - $49,13.8,Economy,College degree,1,0,1,1,m,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
20,Unmarried,1,16000,Under $25,7.9,Economy,Some college,0,0,1,1,m,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1
19,Unmarried,0,29000,$25 - $49,14.600000000000001,Economy,High school degree,0,0,1,1,f,4,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1
37,Unmarried,12,83000,$75+,41.5,Luxury,Post-undergraduate degree,3,0,1,1,f,2,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
29,Unmarried,2,46000,$25 - $49,23.8,Standard,High school degree,11,0,2,5,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
60,Married,34,22000,Under $25,11.4,Economy,High school degree,31,1,3,4,f,5,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
50,Unmarried,21,47000,$25 - $49,23.200000000000003,Standard,Some college,15,0,3,5,m,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
31,Unmarried,3,28000,$25 - $49,13.8,Economy,Some college,8,0,2,5,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
27,Unmarried,6,19000,Under $25,9.5,Economy,Some college,5,0,2,2,f,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1
50,Married,28,244000,$75+,76.8,Luxury,High school degree,30,0,3,5,f,3,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1
45,Unmarried,8,39000,$25 - $49,19.700000000000003,Standard,Did not complete high school,15,0,3,5,m,2,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
42,Married,22,45000,$25 - $49,23.400000000000002,Standard,High school degree,4,0,1,2,m,2,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
19,Married,0,15000,Under $25,7.2,Economy,Did not complete high school,2,0,1,3,f,4,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
35,Unmarried,16,138000,$75+,69,Luxury,Some college,8,0,2,4,m,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
33,Married,6,58000,$50 - $74,28.5,Standard,High school degree,14,0,2,4,f,4,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1
69,Unmarried,16,45000,$25 - $49,22.700000000000003,Standard,College degree,25,1,3,4,f,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
57,Married,10,238000,$75+,69,Luxury,Some college,24,0,3,4,m,2,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1
27,Married,8,38000,$25 - $49,18.900000000000002,Standard,College degree,3,0,1,4,f,4,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
51,Married,17,60000,$50 - $74,30.200000000000003,Luxury,Post-undergraduate degree,7,0,2,3,f,2,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1
33,Married,11,28000,$25 - $49,14,Economy,Post-undergraduate degree,4,0,1,1,f,4,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
65,Married,4,10000,Under $25,5,Economy,Did not complete high school,4,1,1,2,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
68,Unmarried,39,276000,$75+,68.2,Luxury,College degree,42,0,3,5,m,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
28,Married,5,67000,$50 - $74,33.5,Luxury,College degree,2,0,1,4,m,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1
39,Unmarried,7,78000,$75+,39.6,Luxury,High school degree,16,0,3,4,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
54,Married,31,367000,$75+,80.9,Luxury,High school degree,27,0,3,3,f,4,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
54,Married,34,470000,$75+,73.7,Luxury,Did not complete high school,36,0,3,4,f,3,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
33,Unmarried,6,32000,$25 - $49,15.9,Standard,High school degree,13,0,2,1,m,1,1,0,1,0,NA,1,1,1,1,1,0,1,0,1,1
48,Married,7,60000,$50 - $74,29.700000000000003,Standard,College degree,5,0,2,4,f,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1
25,Married,1,42000,$25 - $49,20.5,Standard,Did not complete high school,8,0,2,4,m,3,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1
52,Married,19,42000,$25 - $49,21.400000000000002,Standard,High school degree,24,0,3,5,m,2,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
29,Unmarried,7,75000,$75+,38,Luxury,College degree,1,0,1,3,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
41,Married,9,57000,$50 - $74,28.900000000000002,Standard,College degree,5,0,2,3,m,4,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
63,Unmarried,20,230000,$75+,74,Luxury,Did not complete high school,43,0,3,1,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
28,Married,6,15000,Under $25,7.5,Economy,High school degree,4,0,1,4,f,3,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
42,Married,23,45000,$25 - $49,22.900000000000002,Standard,Did not complete high school,12,0,2,1,f,6,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
39,Unmarried,2,92000,$75+,47.300000000000004,Luxury,Some college,12,0,2,4,f,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
21,Unmarried,1,20000,Under $25,10.4,Economy,High school degree,1,0,1,1,m,2,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1
56,Unmarried,16,137000,$75+,68.10000000000001,Luxury,College degree,22,0,3,2,m,2,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1
41,Married,17,134000,$75+,67.10000000000001,Luxury,High school degree,9,0,2,5,m,3,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
63,Unmarried,32,14000,Under $25,7.1000000000000005,Economy,Some college,11,1,2,5,m,2,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
56,Married,26,58000,$50 - $74,28.8,Standard,Some college,22,0,3,4,m,2,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
36,Married,2,50000,$50 - $74,24.1,Standard,High school degree,14,0,2,3,f,4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,0,60000,$50 - $74,29.400000000000002,Standard,High school degree,23,0,3,5,m,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
65,Married,6,164000,$75+,82.10000000000001,Luxury,Did not complete high school,27,0,3,3,m,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
60,Unmarried,19,11000,Under $25,5.5,Economy,High school degree,5,1,2,4,f,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1
43,Married,22,42000,$25 - $49,21.1,Standard,College degree,5,0,2,4,f,3,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1
48,Married,1,49000,$25 - $49,24,Standard,Did not complete high school,11,0,2,1,m,4,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
53,Married,24,157000,$75+,79,Luxury,Did not complete high school,33,0,3,4,f,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
37,Married,18,113000,$75+,55.1,Luxury,College degree,0,0,1,1,m,4,1,1,1,1,NA,1,1,1,1,1,1,1,1,0,1
52,Unmarried,24,313000,$75+,77.7,Luxury,Did not complete high school,35,0,3,5,f,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
34,Unmarried,12,26000,$25 - $49,12.8,Economy,Post-undergraduate degree,3,0,1,3,f,4,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1
36,Married,9,37000,$25 - $49,18.5,Standard,Some college,10,0,2,2,f,3,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
41,Married,15,96000,$75+,47.900000000000006,Luxury,College degree,17,0,3,4,f,3,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
38,Unmarried,15,70000,$50 - $74,34,Luxury,Some college,7,0,2,5,f,3,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
48,Unmarried,4,109000,$75+,55,Luxury,Some college,22,0,3,5,m,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1
60,Married,16,14000,Under $25,6.9,Economy,High school degree,36,1,3,5,m,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
55,Married,33,69000,$50 - $74,34.800000000000004,Luxury,High school degree,23,0,3,1,m,2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
43,Married,8,41000,$25 - $49,20.6,Standard,High school degree,4,0,1,2,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
42,Unmarried,4,59000,$50 - $74,29.1,Standard,Some college,2,0,1,5,m,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
41,Married,15,74000,$50 - $74,36.7,Luxury,Did not complete high school,21,0,3,5,f,2,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1
42,Unmarried,3,58000,$50 - $74,28.5,Standard,High school degree,18,0,3,4,f,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,4,33000,$25 - $49,16.7,Standard,Did not complete high school,15,0,3,5,f,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
27,Unmarried,1,29000,$25 - $49,14.4,Economy,College degree,4,0,1,4,f,2,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
36,Married,7,37000,$25 - $49,18.2,Standard,College degree,6,0,2,3,f,6,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1
28,Married,1,15000,Under $25,7.5,Economy,High school degree,2,0,1,4,m,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
42,Married,13,169000,$75+,84.80000000000001,Luxury,Some college,18,0,3,3,f,5,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
39,Married,5,50000,$50 - $74,25.400000000000002,Standard,Some college,14,0,2,4,f,5,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1
35,Married,1,36000,$25 - $49,17.900000000000002,Standard,High school degree,13,0,2,5,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
47,Married,1,159000,$75+,78.4,Luxury,Some college,22,0,3,4,m,2,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
21,Unmarried,2,29000,$25 - $49,14.8,Economy,Some college,0,0,1,1,m,4,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
44,Married,17,61000,$50 - $74,30.3,Luxury,Some college,4,0,1,5,f,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
45,Unmarried,5,36000,$25 - $49,18.3,Standard,Did not complete high school,6,0,2,4,m,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
33,Unmarried,13,40000,$25 - $49,20.5,Standard,High school degree,10,0,2,4,m,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1
37,Unmarried,14,45000,$25 - $49,23,Standard,College degree,1,0,1,2,m,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1
31,Married,12,49000,$25 - $49,24.3,Standard,Some college,3,0,1,2,m,3,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
47,Unmarried,28,41000,$25 - $49,20.5,Standard,High school degree,10,0,2,3,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
20,Unmarried,1,50000,$50 - $74,24.200000000000003,Standard,Some college,0,0,1,1,m,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1
26,Unmarried,2,16000,Under $25,8,Economy,High school degree,3,0,1,1,m,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1
43,Unmarried,15,69000,$50 - $74,34.6,Luxury,College degree,9,0,2,2,f,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
33,Married,2,48000,$25 - $49,22.8,Standard,Some college,4,0,1,4,f,2,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
31,Married,0,18000,Under $25,8.8,Economy,Did not complete high school,7,0,2,3,m,2,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
34,Unmarried,5,49000,$25 - $49,24.700000000000003,Standard,High school degree,12,0,2,3,f,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
38,Married,18,98000,$75+,48.5,Luxury,High school degree,11,0,2,5,m,5,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
42,Unmarried,17,165000,$75+,82.80000000000001,Luxury,College degree,6,0,2,4,m,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
33,Unmarried,9,34000,$25 - $49,17.400000000000002,Standard,College degree,2,0,1,4,f,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
42,Married,8,22000,Under $25,11.200000000000001,Economy,College degree,1,0,1,2,f,2,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1
